season,round,position,team_id,team_name,played,wins,draws,losses,goals_for,goals_against,goal_diff,points
2024,Regular Season - 4,5,130,Gremio,3,2,0,1,4,2,2,6
2024,Regular Season - 4,6,119,Internacional,3,2,0,1,3,2,1,6
2024,Regular Season - 4,7,140,Criciuma,3,1,2,0,6,2,4,5
2024,Regular Season - 4,8,1062,Atletico-MG,3,1,2,0,4,1,3,5
2024,Regular Season - 4,9,154,Fortaleza EC,2,1,1,0,3,2,1,4
2024,Regular Season - 4,10,118,Bahia,3,1,1,1,5,5,0,4
2024,Regular Season - 4,11,121,Palmeiras,3,1,1,1,1,1,0,4
2024,Regular Season - 4,12,124,Fluminense,3,1,1,1,5,5,0,4
2024,Regular Season - 4,13,135,Cruzeiro,3,1,1,1,4,6,-2,4
2024,Regular Season - 4,14,152,Juventude,3,1,1,1,4,6,-2,4
2024,Regular Season - 4,15,126,Sao Paulo,3,1,0,2,5,4,1,3
2024,Regular Season - 4,16,133,Vasco DA Gama,4,1,0,3,4,9,-5,3
2024,Regular Season - 4,17,136,Vitoria,2,0,1,1,2,3,-1,1
2024,Regular Season - 4,18,131,Corinthians,3,0,1,2,0,3,-3,1
2024,Regular Season - 4,19,144,Atletico Goianiense,3,0,0,3,1,6,-5,0
2024,Regular Season - 4,20,1193,Cuiaba,2,0,0,2,0,5,-5,0
2024,Regular Season - 5,1,120,Botafogo,4,3,0,1,10,4,6,9
2024,Regular Season - 5,2,1062,Atletico-MG,5,2,3,0,9,3,6,9
2024,Regular Season - 5,3,794,RB Bragantino,4,2,2,0,6,4,2,8
2024,Regular Season - 5,4,134,Atletico Paranaense,4,2,1,1,6,3,3,7
2024,Regular Season - 5,5,118,Bahia,4,2,1,1,6,5,1,7
2024,Regular Season - 5,6,119,Internacional,4,2,1,1,4,3,1,7
2024,Regular Season - 5,7,127,Flamengo,4,2,1,1,4,4,0,7
2024,Regular Season - 5,8,135,Cruzeiro,4,2,1,1,7,7,0,7
2024,Regular Season - 5,9,130,Gremio,4,2,0,2,4,3,1,6
2024,Regular Season - 5,10,140,Criciuma,3,1,2,0,6,2,4,5
2024,Regular Season - 5,11,154,Fortaleza EC,3,1,2,0,4,3,1,5
2024,Regular Season - 5,12,121,Palmeiras,4,1,2,1,1,1,0,5
2024,Regular Season - 5,13,152,Juventude,4,1,2,1,5,7,-2,5
2024,Regular Season - 5,14,124,Fluminense,5,1,2,2,7,10,-3,5
2024,Regular Season - 5,15,126,Sao Paulo,4,1,1,2,5,4,1,4
2024,Regular Season - 5,16,131,Corinthians,4,1,1,2,3,3,0,4
2024,Regular Season - 5,17,133,Vasco DA Gama,4,1,0,3,4,9,-5,3
2024,Regular Season - 5,18,136,Vitoria,3,0,1,2,3,6,-3,1
2024,Regular Season - 5,19,144,Atletico Goianiense,4,0,1,3,2,7,-5,1
2024,Regular Season - 5,20,1193,Cuiaba,3,0,0,3,0,8,-8,0
2024,Regular Season - 6,1,127,Flamengo,6,3,2,1,7,5,2,11
2024,Regular Season - 6,2,134,Atletico Paranaense,5,3,1,1,7,3,4,10
2024,Regular Season - 6,3,118,Bahia,5,3,1,1,8,6,2,10
2024,Regular Season - 6,4,1062,Atletico-MG,5,2,3,0,9,3,6,9
2024,Regular Season - 6,5,120,Botafogo,5,3,0,2,11,6,5,9
2024,Regular Season - 6,6,794,RB Bragantino,5,2,3,0,7,5,2,9
2024,Regular Season - 6,7,121,Palmeiras,5,2,2,1,3,1,2,8
2024,Regular Season - 6,8,126,Sao Paulo,5,2,1,2,8,5,3,7
2024,Regular Season - 6,9,119,Internacional,4,2,1,1,4,3,1,7
2024,Regular Season - 6,10,135,Cruzeiro,4,2,1,1,7,7,0,7
2024,Regular Season - 6,11,130,Gremio,4,2,0,2,4,3,1,6
2024,Regular Season - 6,12,154,Fortaleza EC,4,1,3,0,4,3,1,6
2024,Regular Season - 6,13,140,Criciuma,3,1,2,0,6,2,4,5
2024,Regular Season - 6,14,131,Corinthians,6,1,2,3,3,5,-2,5
2024,Regular Season - 6,15,152,Juventude,4,1,2,1,5,7,-2,5
2024,Regular Season - 6,16,124,Fluminense,5,1,2,2,7,10,-3,5
2024,Regular Season - 6,17,133,Vasco DA Gama,5,1,0,4,4,10,-6,3
2024,Regular Season - 6,18,136,Vitoria,4,0,1,3,4,9,-5,1
2024,Regular Season - 6,19,144,Atletico Goianiense,4,0,1,3,2,7,-5,1
2024,Regular Season - 6,20,1193,Cuiaba,4,0,0,4,0,10,-10,0
2024,Regular Season - 7,1,134,Atletico Paranaense,6,4,1,1,9,3,6,13
2024,Regular Season - 7,2,118,Bahia,6,4,1,1,9,6,3,13
2024,Regular Season - 7,3,794,RB Bragantino,7,3,3,1,9,6,3,12
2024,Regular Season - 7,4,127,Flamengo,6,3,2,1,7,5,2,11
2024,Regular Season - 7,5,120,Botafogo,6,3,1,2,12,7,5,10
2024,Regular Season - 7,6,126,Sao Paulo,6,3,1,2,10,6,4,10
2024,Regular Season - 7,7,135,Cruzeiro,5,3,1,1,8,7,1,10
2024,Regular Season - 7,8,1062,Atletico-MG,5,2,3,0,9,3,6,9
2024,Regular Season - 7,9,121,Palmeiras,6,2,2,2,3,3,0,8
2024,Regular Season - 7,10,119,Internacional,4,2,1,1,4,3,1,7
2024,Regular Season - 7,11,154,Fortaleza EC,5,1,4,0,5,4,1,7
2024,Regular Season - 7,12,130,Gremio,5,2,0,3,4,5,-1,6
2024,Regular Season - 7,13,133,Vasco DA Gama,6,2,0,4,6,11,-5,6
2024,Regular Season - 7,14,140,Criciuma,3,1,2,0,6,2,4,5
2024,Regular Season - 7,15,131,Corinthians,6,1,2,3,3,5,-2,5
2024,Regular Season - 7,16,152,Juventude,4,1,2,1,5,7,-2,5
2024,Regular Season - 7,17,124,Fluminense,6,1,2,3,8,12,-4,5
2024,Regular Season - 7,18,136,Vitoria,5,0,1,4,5,11,-6,1
2024,Regular Season - 7,19,144,Atletico Goianiense,5,0,1,4,2,8,-6,1
2024,Regular Season - 7,20,1193,Cuiaba,4,0,0,4,0,10,-10,0
2024,Regular Season - 8,1,127,Flamengo,7,4,2,1,13,6,7,14
2024,Regular Season - 8,2,118,Bahia,7,4,2,1,10,7,3,14
2024,Regular Season - 8,3,120,Botafogo,7,4,1,2,13,7,6,13
2024,Regular Season - 8,4,126,Sao Paulo,7,4,1,2,12,6,6,13
2024,Regular Season - 8,5,134,Atletico Paranaense,7,4,1,2,9,4,5,13
2024,Regular Season - 8,6,794,RB Bragantino,7,3,3,1,9,6,3,12
2024,Regular Season - 8,7,121,Palmeiras,7,3,2,2,5,4,1,11
2024,Regular Season - 8,8,1062,Atletico-MG,6,2,4,0,10,4,6,10
2024,Regular Season - 8,9,119,Internacional,5,3,1,1,5,3,2,10
2024,Regular Season - 8,10,154,Fortaleza EC,6,2,4,0,6,4,2,10
2024,Regular Season - 8,11,135,Cruzeiro,6,3,1,2,8,9,-1,10
2024,Regular Season - 8,12,152,Juventude,6,2,3,1,7,8,-1,9
2024,Regular Season - 8,13,130,Gremio,5,2,0,3,4,5,-1,6
2024,Regular Season - 8,14,131,Corinthians,8,1,3,4,5,8,-3,6
2024,Regular Season - 8,15,124,Fluminense,7,1,3,3,9,13,-4,6
2024,Regular Season - 8,16,133,Vasco DA Gama,7,2,0,5,7,17,-10,6
2024,Regular Season - 8,17,140,Criciuma,5,1,2,2,9,9,0,5
2024,Regular Season - 8,18,144,Atletico Goianiense,8,1,2,5,6,11,-5,5
2024,Regular Season - 8,19,1193,Cuiaba,7,1,1,5,5,13,-8,4
2024,Regular Season - 8,20,136,Vitoria,7,0,2,5,5,13,-8,2
2024,Regular Season - 9,1,127,Flamengo,8,5,2,1,15,7,8,17
2024,Regular Season - 9,2,118,Bahia,8,5,2,1,11,7,4,17
2024,Regular Season - 9,3,120,Botafogo,8,5,1,2,14,7,7,16
2024,Regular Season - 9,4,134,Atletico Paranaense,8,5,1,2,12,5,7,16
2024,Regular Season - 9,5,794,RB Bragantino,9,4,3,2,12,9,3,15
2024,Regular Season - 9,6,126,Sao Paulo,8,4,2,2,12,6,6,14
2024,Regular Season - 9,7,121,Palmeiras,8,4,2,2,7,4,3,14
2024,Regular Season - 9,8,1062,Atletico-MG,7,3,4,0,12,5,7,13
2024,Regular Season - 9,9,135,Cruzeiro,7,4,1,2,10,10,0,13
2024,Regular Season - 9,10,119,Internacional,6,3,2,1,5,3,2,11
2024,Regular Season - 9,11,154,Fortaleza EC,7,2,4,1,6,5,1,10
2024,Regular Season - 9,12,152,Juventude,8,2,4,2,9,11,-2,10
2024,Regular Season - 9,13,130,Gremio,6,2,0,4,5,7,-2,6
2024,Regular Season - 9,14,131,Corinthians,8,1,3,4,5,8,-3,6
2024,Regular Season - 9,15,124,Fluminense,8,1,3,4,9,14,-5,6
2024,Regular Season - 9,16,133,Vasco DA Gama,8,2,0,6,7,19,-12,6
2024,Regular Season - 9,17,140,Criciuma,6,1,2,3,10,12,-2,5
2024,Regular Season - 9,18,144,Atletico Goianiense,8,1,2,5,6,11,-5,5
2024,Regular Season - 9,19,1193,Cuiaba,8,1,1,6,6,15,-9,4
2024,Regular Season - 9,20,136,Vitoria,8,0,3,5,6,14,-8,3
2024,Regular Season - 10,1,120,Botafogo,10,6,2,2,17,9,8,20
2024,Regular Season - 10,2,127,Flamengo,9,5,3,1,16,8,8,18
2024,Regular Season - 10,3,134,Atletico Paranaense,10,5,3,2,14,7,7,18
2024,Regular Season - 10,4,118,Bahia,9,5,3,1,13,9,4,18
2024,Regular Season - 10,5,121,Palmeiras,9,5,2,2,11,4,7,17
2024,Regular Season - 10,6,126,Sao Paulo,9,4,3,2,14,8,6,15
2024,Regular Season - 10,7,794,RB Bragantino,9,4,3,2,12,9,3,15
2024,Regular Season - 10,8,135,Cruzeiro,8,4,2,2,10,10,0,14
2024,Regular Season - 10,9,1062,Atletico-MG,8,3,4,1,12,9,3,13
2024,Regular Season - 10,10,119,Internacional,7,3,2,2,6,5,1,11
2024,Regular Season - 10,11,152,Juventude,8,2,4,2,9,11,-2,10
2024,Regular Season - 10,12,154,Fortaleza EC,8,2,4,2,6,10,-4,10
2024,Regular Season - 10,13,144,Atletico Goianiense,9,2,2,5,8,12,-4,8
2024,Regular Season - 10,14,131,Corinthians,9,1,4,4,7,10,-3,7
2024,Regular Season - 10,15,1193,Cuiaba,9,2,1,6,11,15,-4,7
2024,Regular Season - 10,16,133,Vasco DA Gama,9,2,1,6,7,19,-12,7
2024,Regular Season - 10,17,140,Criciuma,7,1,3,3,12,14,-2,6
2024,Regular Season - 10,18,130,Gremio,7,2,0,5,6,9,-3,6
2024,Regular Season - 10,19,124,Fluminense,9,1,3,5,10,16,-6,6
2024,Regular Season - 10,20,136,Vitoria,9,1,3,5,8,15,-7,6
2024,Regular Season - 11,1,127,Flamengo,10,6,3,1,18,9,9,21
2024,Regular Season - 11,2,121,Palmeiras,10,6,2,2,13,5,8,20
2024,Regular Season - 11,3,120,Botafogo,11,6,2,3,18,11,7,20
2024,Regular Season - 11,4,134,Atletico Paranaense,10,5,3,2,14,7,7,18
2024,Regular Season - 11,5,118,Bahia,10,5,3,2,14,11,3,18
2024,Regular Season - 11,6,135,Cruzeiro,9,5,2,2,12,10,2,17
2024,Regular Season - 11,7,126,Sao Paulo,10,4,3,3,14,9,5,15
2024,Regular Season - 11,8,794,RB Bragantino,10,4,3,3,13,11,2,15
2024,Regular Season - 11,9,119,Internacional,8,4,2,2,7,5,2,14
2024,Regular Season - 11,10,1062,Atletico-MG,9,3,4,2,14,13,1,13
2024,Regular Season - 11,11,152,Juventude,9,3,4,2,11,11,0,13
2024,Regular Season - 11,12,154,Fortaleza EC,9,3,4,2,7,10,-3,13
2024,Regular Season - 11,13,140,Criciuma,9,3,3,3,16,16,0,12
2024,Regular Season - 11,14,1193,Cuiaba,10,3,1,6,12,15,-3,10
2024,Regular Season - 11,15,136,Vitoria,10,2,3,5,12,17,-5,9
2024,Regular Season - 11,16,144,Atletico Goianiense,10,2,2,6,9,14,-5,8
2024,Regular Season - 11,17,131,Corinthians,10,1,4,5,7,11,-4,7
2024,Regular Season - 11,18,133,Vasco DA Gama,10,2,1,7,7,21,-14,7
2024,Regular Season - 11,19,130,Gremio,8,2,0,6,6,10,-4,6
2024,Regular Season - 11,20,124,Fluminense,10,1,3,6,10,18,-8,6
2024,Regular Season - 12,1,127,Flamengo,11,7,3,1,19,9,10,24
2024,Regular Season - 12,2,121,Palmeiras,11,7,2,2,16,6,10,23
2024,Regular Season - 12,3,120,Botafogo,12,7,2,3,20,12,8,23
2024,Regular Season - 12,4,118,Bahia,11,6,3,2,18,12,6,21
2024,Regular Season - 12,5,134,Atletico Paranaense,11,5,4,2,15,8,7,19
2024,Regular Season - 12,6,794,RB Bragantino,12,5,3,4,16,14,2,18
2024,Regular Season - 12,7,119,Internacional,9,5,2,2,8,5,3,17
2024,Regular Season - 12,8,135,Cruzeiro,10,5,2,3,13,14,-1,17
2024,Regular Season - 12,9,126,Sao Paulo,11,4,3,4,15,13,2,15
2024,Regular Season - 12,10,1062,Atletico-MG,10,3,5,2,15,14,1,14
2024,Regular Season - 12,11,154,Fortaleza EC,10,3,5,2,8,11,-3,14
2024,Regular Season - 12,12,152,Juventude,10,3,4,3,12,14,-2,13
2024,Regular Season - 12,13,140,Criciuma,9,3,3,3,16,16,0,12
2024,Regular Season - 12,14,1193,Cuiaba,11,3,2,6,12,15,-3,11
2024,Regular Season - 12,15,133,Vasco DA Gama,11,3,1,7,11,22,-11,10
2024,Regular Season - 12,16,144,Atletico Goianiense,11,2,3,6,9,14,-5,9
2024,Regular Season - 12,17,136,Vitoria,11,2,3,6,13,19,-6,9
2024,Regular Season - 12,18,131,Corinthians,11,1,5,5,8,12,-4,8
2024,Regular Season - 12,19,130,Gremio,9,2,0,7,6,11,-5,6
2024,Regular Season - 12,20,124,Fluminense,11,1,3,7,10,19,-9,6
2024,Regular Season - 13,1,127,Flamengo,12,7,3,2,20,11,9,24
2024,Regular Season - 13,2,120,Botafogo,13,7,3,3,21,13,8,24
2024,Regular Season - 13,3,118,Bahia,12,7,3,2,20,13,7,24
2024,Regular Season - 13,4,121,Palmeiras,12,7,2,3,16,9,7,23
2024,Regular Season - 13,5,135,Cruzeiro,11,6,2,3,15,14,1,20
2024,Regular Season - 13,6,134,Atletico Paranaense,12,5,4,3,15,10,5,19
2024,Regular Season - 13,7,126,Sao Paulo,12,5,3,4,17,14,3,18
2024,Regular Season - 13,8,794,RB Bragantino,12,5,3,4,16,14,2,18
2024,Regular Season - 13,9,119,Internacional,10,5,2,3,9,7,2,17
2024,Regular Season - 13,10,1062,Atletico-MG,11,4,5,2,17,15,2,17
2024,Regular Season - 13,11,154,Fortaleza EC,11,4,5,2,11,11,0,17
2024,Regular Season - 13,12,152,Juventude,11,4,4,3,14,15,-1,16
2024,Regular Season - 13,13,140,Criciuma,10,3,3,4,17,18,-1,12
2024,Regular Season - 13,14,1193,Cuiaba,12,3,3,6,13,16,-3,12
2024,Regular Season - 13,15,136,Vitoria,12,3,3,6,14,19,-5,12
2024,Regular Season - 13,16,133,Vasco DA Gama,13,3,2,8,13,25,-12,11
2024,Regular Season - 13,17,144,Atletico Goianiense,12,2,4,6,10,15,-5,10
2024,Regular Season - 13,18,131,Corinthians,12,1,6,5,9,13,-4,9
2024,Regular Season - 13,19,130,Gremio,10,2,1,7,7,12,-5,7
2024,Regular Season - 13,20,124,Fluminense,12,1,3,8,10,20,-10,6
2024,Regular Season - 14,1,127,Flamengo,13,8,3,2,22,12,10,27
2024,Regular Season - 14,2,120,Botafogo,14,8,3,3,23,14,9,27
2024,Regular Season - 14,3,121,Palmeiras,13,8,2,3,18,9,9,26
2024,Regular Season - 14,4,118,Bahia,13,7,3,3,21,16,5,24
2024,Regular Season - 14,5,134,Atletico Paranaense,13,6,4,3,16,10,6,22
2024,Regular Season - 14,6,126,Sao Paulo,13,6,3,4,20,15,5,21
2024,Regular Season - 14,7,154,Fortaleza EC,12,5,5,2,13,12,1,20
2024,Regular Season - 14,8,135,Cruzeiro,12,6,2,4,16,16,0,20
2024,Regular Season - 14,9,794,RB Bragantino,13,5,4,4,17,15,2,19
2024,Regular Season - 14,10,119,Internacional,11,5,3,3,10,8,2,18
2024,Regular Season - 14,11,1062,Atletico-MG,12,4,6,2,18,16,2,18
2024,Regular Season - 14,12,152,Juventude,12,4,4,4,15,17,-2,16
2024,Regular Season - 14,13,140,Criciuma,11,3,4,4,18,19,-1,13
2024,Regular Season - 14,14,1193,Cuiaba,14,3,4,7,15,19,-4,13
2024,Regular Season - 14,15,136,Vitoria,13,3,3,7,14,20,-6,12
2024,Regular Season - 14,16,144,Atletico Goianiense,13,2,5,6,11,16,-5,11
2024,Regular Season - 14,17,133,Vasco DA Gama,13,3,2,8,13,25,-12,11
2024,Regular Season - 14,18,130,Gremio,11,3,1,7,8,12,-4,10
2024,Regular Season - 14,19,131,Corinthians,13,1,6,6,9,15,-6,9
2024,Regular Season - 14,20,124,Fluminense,13,1,3,9,10,21,-11,6
2024,Regular Season - 15,1,127,Flamengo,14,9,3,2,26,14,12,30
2024,Regular Season - 15,2,120,Botafogo,14,8,3,3,23,14,9,27
2024,Regular Season - 15,3,121,Palmeiras,14,8,3,3,20,11,9,27
2024,Regular Season - 15,4,126,Sao Paulo,15,8,3,4,24,16,8,27
2024,Regular Season - 15,5,118,Bahia,14,8,3,3,23,16,7,27
2024,Regular Season - 15,6,134,Atletico Paranaense,14,6,4,4,17,12,5,22
2024,Regular Season - 15,7,794,RB Bragantino,15,6,4,5,20,18,2,22
2024,Regular Season - 15,8,135,Cruzeiro,13,6,2,5,16,17,-1,20
2024,Regular Season - 15,9,154,Fortaleza EC,13,5,5,3,13,14,-1,20
2024,Regular Season - 15,10,119,Internacional,12,5,4,3,11,9,2,19
2024,Regular Season - 15,11,1062,Atletico-MG,13,4,6,3,20,20,0,18
2024,Regular Season - 15,12,140,Criciuma,12,4,4,4,19,19,0,16
2024,Regular Season - 15,13,152,Juventude,13,4,4,5,15,19,-4,16
2024,Regular Season - 15,14,133,Vasco DA Gama,14,4,2,8,15,25,-10,14
2024,Regular Season - 15,15,1193,Cuiaba,14,3,4,7,15,19,-4,13
2024,Regular Season - 15,16,131,Corinthians,14,2,6,6,12,17,-5,12
2024,Regular Season - 15,17,136,Vitoria,14,3,3,8,16,23,-7,12
2024,Regular Season - 15,18,130,Gremio,12,3,2,7,10,14,-4,11
2024,Regular Season - 15,19,144,Atletico Goianiense,14,2,5,7,12,19,-7,11
2024,Regular Season - 15,20,124,Fluminense,14,1,4,9,11,22,-11,7
2024,Regular Season - 16,1,127,Flamengo,15,9,4,2,27,15,12,31
2024,Regular Season - 16,2,120,Botafogo,15,9,3,3,26,14,12,30
2024,Regular Season - 16,3,121,Palmeiras,15,9,3,3,22,11,11,30
2024,Regular Season - 16,4,126,Sao Paulo,15,8,3,4,24,16,8,27
2024,Regular Season - 16,5,118,Bahia,15,8,3,4,23,18,5,27
2024,Regular Season - 16,6,135,Cruzeiro,15,8,2,5,21,17,4,26
2024,Regular Season - 16,7,134,Atletico Paranaense,15,7,4,4,19,13,6,25
2024,Regular Season - 16,8,154,Fortaleza EC,14,6,5,3,14,14,0,23
2024,Regular Season - 16,9,794,RB Bragantino,15,6,4,5,20,18,2,22
2024,Regular Season - 16,10,119,Internacional,13,5,4,4,12,11,1,19
2024,Regular Season - 16,11,152,Juventude,14,5,4,5,18,19,-1,19
2024,Regular Season - 16,12,1062,Atletico-MG,14,4,6,4,20,23,-3,18
2024,Regular Season - 16,13,133,Vasco DA Gama,15,5,2,8,17,26,-9,17
2024,Regular Season - 16,14,140,Criciuma,13,4,4,5,20,21,-1,16
2024,Regular Season - 16,15,136,Vitoria,15,4,3,8,18,24,-6,15
2024,Regular Season - 16,16,1193,Cuiaba,15,3,5,7,16,20,-4,14
2024,Regular Season - 16,17,131,Corinthians,15,2,6,7,12,20,-8,12
2024,Regular Season - 16,18,144,Atletico Goianiense,15,2,5,8,13,21,-8,11
2024,Regular Season - 16,19,130,Gremio,14,3,2,9,10,19,-9,11
2024,Regular Season - 16,20,124,Fluminense,15,1,4,10,11,23,-12,7
2024,Regular Season - 17,1,120,Botafogo,16,10,3,3,27,14,13,33
2024,Regular Season - 17,2,121,Palmeiras,16,10,3,3,25,12,13,33
2024,Regular Season - 17,3,127,Flamengo,16,9,4,3,28,17,11,31
2024,Regular Season - 17,4,118,Bahia,17,9,3,5,27,21,6,30
2024,Regular Season - 17,5,126,Sao Paulo,16,8,3,5,25,18,7,27
2024,Regular Season - 17,6,135,Cruzeiro,15,8,2,5,21,17,4,26
2024,Regular Season - 17,7,154,Fortaleza EC,15,7,5,3,16,15,1,26
2024,Regular Season - 17,8,134,Atletico Paranaense,16,7,4,5,20,16,4,25
2024,Regular Season - 17,9,794,RB Bragantino,15,6,4,5,20,18,2,22
2024,Regular Season - 17,10,1062,Atletico-MG,15,5,6,4,22,24,-2,21
2024,Regular Season - 17,11,133,Vasco DA Gama,16,6,2,8,19,26,-7,20
2024,Regular Season - 17,12,119,Internacional,13,5,4,4,12,11,1,19
2024,Regular Season - 17,13,152,Juventude,14,5,4,5,18,19,-1,19
2024,Regular Season - 17,14,140,Criciuma,14,4,5,5,21,22,-1,17
2024,Regular Season - 17,15,1193,Cuiaba,16,4,5,7,18,21,-3,17
2024,Regular Season - 17,16,136,Vitoria,16,4,3,9,18,25,-7,15
2024,Regular Season - 17,17,131,Corinthians,16,2,6,8,12,22,-10,12
2024,Regular Season - 17,18,130,Gremio,14,3,2,9,10,19,-9,11
2024,Regular Season - 17,19,144,Atletico Goianiense,16,2,5,9,14,24,-10,11
2024,Regular Season - 17,20,124,Fluminense,16,1,5,10,12,24,-12,8
2024,Regular Season - 18,1,120,Botafogo,17,11,3,3,28,14,14,36
2024,Regular Season - 18,2,127,Flamengo,17,10,4,3,30,18,12,34
2024,Regular Season - 18,3,121,Palmeiras,17,10,3,4,25,13,12,33
2024,Regular Season - 18,4,126,Sao Paulo,17,9,3,5,26,18,8,30
2024,Regular Season - 18,5,118,Bahia,17,9,3,5,27,21,6,30
2024,Regular Season - 18,6,135,Cruzeiro,16,9,2,5,23,18,5,29
2024,Regular Season - 18,7,154,Fortaleza EC,16,8,5,3,19,16,3,29
2024,Regular Season - 18,8,134,Atletico Paranaense,16,7,4,5,20,16,4,25
2024,Regular Season - 18,9,133,Vasco DA Gama,17,7,2,8,20,26,-6,23
2024,Regular Season - 18,10,794,RB Bragantino,16,6,4,6,21,20,1,22
2024,Regular Season - 18,11,1062,Atletico-MG,16,5,7,4,23,25,-2,22
2024,Regular Season - 18,12,152,Juventude,15,5,5,5,19,20,-1,20
2024,Regular Season - 18,13,119,Internacional,13,5,4,4,12,11,1,19
2024,Regular Season - 18,14,140,Criciuma,16,4,5,7,23,26,-3,17
2024,Regular Season - 18,15,1193,Cuiaba,16,4,5,7,18,21,-3,17
2024,Regular Season - 18,16,131,Corinthians,17,3,6,8,14,23,-9,15
2024,Regular Season - 18,17,136,Vitoria,17,4,3,10,19,28,-9,15
2024,Regular Season - 18,18,130,Gremio,15,3,2,10,10,20,-10,11
2024,Regular Season - 18,19,144,Atletico Goianiense,17,2,5,10,14,25,-11,11
2024,Regular Season - 18,20,124,Fluminense,16,1,5,10,12,24,-12,8
2024,Regular Season - 19,1,120,Botafogo,18,12,3,3,29,14,15,39
2024,Regular Season - 19,2,121,Palmeiras,18,11,3,4,27,13,14,36
2024,Regular Season - 19,3,127,Flamengo,17,10,4,3,30,18,12,34
2024,Regular Season - 19,4,135,Cruzeiro,18,10,2,6,25,20,5,32
2024,Regular Season - 19,5,154,Fortaleza EC,17,9,5,3,22,17,5,32
2024,Regular Season - 19,6,126,Sao Paulo,18,9,4,5,26,18,8,31
2024,Regular Season - 19,7,118,Bahia,18,9,3,6,27,22,5,30
2024,Regular Season - 19,8,134,Atletico Paranaense,17,7,4,6,20,17,3,25
2024,Regular Season - 19,9,794,RB Bragantino,17,7,4,6,22,20,2,25
2024,Regular Season - 19,10,1062,Atletico-MG,17,6,7,4,25,25,0,25
2024,Regular Season - 19,11,133,Vasco DA Gama,18,7,2,9,20,28,-8,23
2024,Regular Season - 19,12,152,Juventude,17,5,6,6,19,22,-3,21
2024,Regular Season - 19,13,119,Internacional,14,5,4,5,12,12,0,19
2024,Regular Season - 19,14,131,Corinthians,18,4,6,8,15,23,-8,18
2024,Regular Season - 19,15,140,Criciuma,16,4,5,7,23,26,-3,17
2024,Regular Season - 19,16,1193,Cuiaba,17,4,5,8,18,22,-4,17
2024,Regular Season - 19,17,136,Vitoria,18,4,3,11,19,30,-11,15
2024,Regular Season - 19,18,130,Gremio,16,4,2,10,12,20,-8,14
2024,Regular Season - 19,19,124,Fluminense,17,2,5,10,13,24,-11,11
2024,Regular Season - 19,20,144,Atletico Goianiense,18,2,5,11,15,28,-13,11
2024,Regular Season - 20,1,120,Botafogo,19,12,4,3,31,16,15,40
2024,Regular Season - 20,2,127,Flamengo,18,11,4,3,32,19,13,37
2024,Regular Season - 20,3,121,Palmeiras,20,11,3,6,27,16,11,36
2024,Regular Season - 20,4,154,Fortaleza EC,18,9,6,3,23,18,5,33
2024,Regular Season - 20,5,126,Sao Paulo,19,9,5,5,28,20,8,32
2024,Regular Season - 20,6,135,Cruzeiro,18,10,2,6,25,20,5,32
2024,Regular Season - 20,7,118,Bahia,19,9,4,6,28,23,5,31
2024,Regular Season - 20,8,134,Atletico Paranaense,17,7,4,6,20,17,3,25
2024,Regular Season - 20,9,794,RB Bragantino,17,7,4,6,22,20,2,25
2024,Regular Season - 20,10,1062,Atletico-MG,17,6,7,4,25,25,0,25
2024,Regular Season - 20,11,133,Vasco DA Gama,18,7,2,9,20,28,-8,23
2024,Regular Season - 20,12,152,Juventude,17,5,6,6,19,22,-3,21
2024,Regular Season - 20,13,119,Internacional,14,5,4,5,12,12,0,19
2024,Regular Season - 20,14,131,Corinthians,19,4,7,8,17,25,-8,19
2024,Regular Season - 20,15,140,Criciuma,17,4,6,7,24,27,-3,18
2024,Regular Season - 20,16,136,Vitoria,20,5,3,12,22,32,-10,18
2024,Regular Season - 20,17,1193,Cuiaba,17,4,5,8,18,22,-4,17
2024,Regular Season - 20,18,130,Gremio,17,4,3,10,14,22,-8,15
2024,Regular Season - 20,19,124,Fluminense,18,3,5,10,14,24,-10,14
2024,Regular Season - 20,20,144,Atletico Goianiense,19,2,6,11,16,29,-13,12
2024,Regular Season - 21,1,127,Flamengo,19,12,4,3,34,19,15,40
2024,Regular Season - 21,2,120,Botafogo,20,12,4,4,31,19,12,40
2024,Regular Season - 21,3,121,Palmeiras,20,11,3,6,27,16,11,36
2024,Regular Season - 21,4,154,Fortaleza EC,19,10,6,3,24,18,6,36
2024,Regular Season - 21,5,135,Cruzeiro,19,11,2,6,28,20,8,35
2024,Regular Season - 21,6,126,Sao Paulo,20,9,5,6,28,21,7,32
2024,Regular Season - 21,7,118,Bahia,20,9,5,6,29,24,5,32
2024,Regular Season - 21,8,134,Atletico Paranaense,18,8,4,6,22,18,4,28
2024,Regular Season - 21,9,1062,Atletico-MG,18,7,7,4,27,26,1,28
2024,Regular Season - 21,10,794,RB Bragantino,18,7,4,7,22,21,1,25
2024,Regular Season - 21,11,133,Vasco DA Gama,19,7,2,10,20,29,-9,23
2024,Regular Season - 21,12,140,Criciuma,18,5,6,7,26,28,-2,21
2024,Regular Season - 21,13,152,Juventude,18,5,6,7,20,24,-4,21
2024,Regular Season - 21,14,136,Vitoria,21,6,3,12,23,32,-9,21
2024,Regular Season - 21,15,119,Internacional,15,5,5,5,13,13,0,20
2024,Regular Season - 21,16,131,Corinthians,20,4,7,9,18,27,-9,19
